"Treatment","Tree","Bloc","Traitement","PlantingYear","Plot","Pruned","ApogeeBino","Apogee","Date","Cultivar","Row","Shoot","Score","exsudat","Length","croissance","Observation","Year","Subject","Time","ScoreFactor","Growing","Alive","Growth","Exsudat","Exsudate"
"C",14,"II","Apogee floraison avec taille","2017","C.II","Yes","Yes","Bloom",2019-07-05,"cortland",3,23,2,"Non",0,"Non",2019-07-05,"2019",9,-2015,"2","No",1,0,"Non",0
"C",14,"II","Apogee floraison avec taille","2017","C.II","Yes","Yes","Bloom",2019-07-05,"cortland",3,24,2,"Non",0,"Non",2019-07-05,"2019",9,-2015,"2","No",1,0,"Non",0
"D",20,"II","Apogee floraison sans taille","2017","D.II","No","Yes","Bloom",2018-06-22,"Cortland",3,1,2,"non",0,"non",NA,"2018",10,-2016,"2","No",1,0,"Non",0
"D",20,"II","Apogee floraison sans taille","2017","D.II","No","Yes","Bloom",2018-06-22,"Cortland",3,2,2,"non",0,"oui",NA,"2018",10,-2016,"2","Yes",1,1,"Non",0
"D",20,"II","Apogee floraison sans taille","2017","D.II","No","Yes","Bloom",2018-06-22,"Cortland",3,3,2,"non",0,"oui",NA,"2018",10,-2016,"2","Yes",1,1,"Non",0
"D",20,"II","Apogee floraison sans taille","2017","D.II","No","Yes","Bloom",2018-06-22,"Cortland",3,4,2,"non",0,"oui",NA,"2018",10,-2016,"2","Yes",1,1,"Non",0
"D",20,"II","Apogee floraison sans taille","2017","D.II","No","Yes","Bloom",2018-06-22,"Cortland",3,5,2,"non",0,"non",NA,"2018",10,-2016,"2","No",1,0,"Non",0
"D",20,"II","Apogee floraison sans taille","2017","D.II","No","Yes","Bloom",2018-06-22,"Cortland",3,6,1,"non",0,"non",NA,"2018",10,-2016,"1","No",1,0,"Non",0
"D",20,"II","Apogee floraison sans taille","2017","D.II","No","Yes","Bloom",2018-06-22,"Cortland",3,7,2,"non",0,"non",NA,"2018",10,-2016,"2","No",1,0,"Non",0
"D",20,"II","Apogee floraison sans taille","2017","D.II","No","Yes","Bloom",2018-06-22,"Cortland",3,8,2,"non",0,"oui",NA,"2018",10,-2016,"2","Yes",1,1,"Non",0
"D",20,"II","Apogee floraison sans taille","2017","D.II","No","Yes","Bloom",2018-06-22,"Cortland",3,9,2,"non",0,"non",NA,"2018",10,-2016,"2","No",1,0,"Non",0
"D",20,"II","Apogee floraison sans taille","2017","D.II","No","Yes","Bloom",2018-06-22,"Cortland",3,10,2,"non",0,"non",NA,"2018",10,-2016,"2","No",1,0,"Non",0
"D",20,"II","Apogee floraison sans taille","2017","D.II","No","Yes","Bloom",2018-06-22,"Cortland",3,11,2,"non",0,"non",NA,"2018",10,-2016,"2","No",1,0,"Non",0
"D",20,"II","Apogee floraison sans taille","2017","D.II","No","Yes","Bloom",2018-06-22,"Cortland",3,12,2,"non",0,"oui",NA,"2018",10,-2016,"2","Yes",1,1,"Non",0
"D",20,"II","Apogee floraison sans taille","2017","D.II","No","Yes","Bloom",2018-06-22,"Cortland",3,13,2,"non",0,"non",NA,"2018",10,-2016,"2","No",1,0,"Non",0
"D",20,"II","Apogee floraison sans taille","2017","D.II","No","Yes","Bloom",2018-06-22,"Cortland",3,14,2,"non",0,"non",NA,"2018",10,-2016,"2","No",1,0,"Non",0
"D",20,"II","Apogee floraison sans taille","2017","D.II","No","Yes","Bloom",2018-06-22,"Cortland",3,15,2,"non",0,"non",NA,"2018",10,-2016,"2","No",1,0,"Non",0
"D",20,"II","Apogee floraison sans taille","2017","D.II","No","Yes","Bloom",2018-06-22,"Cortland",3,16,2,"non",0,"oui",NA,"2018",10,-2016,"2","Yes",1,1,"Non",0
"D",20,"II","Apogee floraison sans taille","2017","D.II","No","Yes","Bloom",2018-06-22,"Cortland",3,17,1,"non",0,"non",NA,"2018",10,-2016,"1","No",1,0,"Non",0
"D",20,"II","Apogee floraison sans taille","2017","D.II","No","Yes","Bloom",2018-06-22,"Cortland",3,18,2,"non",0,"oui",NA,"2018",10,-2016,"2","Yes",1,1,"Non",0
"D",20,"II","Apogee floraison sans taille","2017","D.II","No","Yes","Bloom",2018-06-22,"Cortland",3,19,1,"non",0,"oui",NA,"2018",10,-2016,"1","Yes",1,1,"Non",0
"D",20,"II","Apogee floraison sans taille","2017","D.II","No","Yes","Bloom",2018-06-22,"Cortland",3,20,1,"non",0,"oui",NA,"2018",10,-2016,"1","Yes",1,1,"Non",0
"D",20,"II","Apogee floraison sans taille","2017","D.II","No","Yes","Bloom",2018-06-22,"Cortland",3,21,2,"non",0,"non",NA,"2018",10,-2016,"2","No",1,0,"Non",0
"D",20,"II","Apogee floraison sans taille","2017","D.II","No","Yes","Bloom",2018-06-22,"Cortland",3,22,3,"non",1.5,"oui",NA,"2018",10,-2016,"3","Yes",1,1,"Non",0
"D",20,"II","Apogee floraison sans taille","2017","D.II","No","Yes","Bloom",2018-06-22,"Cortland",3,23,2,"non",0,"non",NA,"2018",10,-2016,"2","No",1,0,"Non",0
"D",20,"II","Apogee floraison sans taille","2017","D.II","No","Yes","Bloom",2018-06-22,"Cortland",3,24,2,"non",0,"non",NA,"2018",10,-2016,"2","No",1,0,"Non",0
"D",20,"II","Apogee floraison sans taille","2017","D.II","No","Yes","Bloom",2019-07-05,"cortland",3,1,3,"Non",3,"Non",2019-07-05,"2019",10,-2015,"3","No",1,0,"Non",0
"D",20,"II","Apogee floraison sans taille","2017","D.II","No","Yes","Bloom",2019-07-05,"cortland",3,2,3,"Oui",4,"Non",2019-07-05,"2019",10,-2015,"3","No",1,0,"Oui",1
"D",20,"II","Apogee floraison sans taille","2017","D.II","No","Yes","Bloom",2019-07-05,"cortland",3,3,2,"Non",0,"Non",2019-07-05,"2019",10,-2015,"2","No",1,0,"Non",0
"D",20,"II","Apogee floraison sans taille","2017","D.II","No","Yes","Bloom",2019-07-05,"cortland",3,4,2,"Non",0,"Non",2019-07-05,"2019",10,-2015,"2","No",1,0,"Non",0
"D",20,"II","Apogee floraison sans taille","2017","D.II","No","Yes","Bloom",2019-07-05,"cortland",3,5,3,"Oui",1.5,"Non",2019-07-05,"2019",10,-2015,"3","No",1,0,"Oui",1
"D",20,"II","Apogee floraison sans taille","2017","D.II","No","Yes","Bloom",2019-07-05,"cortland",3,6,3,"Non",1,"Non",2019-07-05,"2019",10,-2015,"3","No",1,0,"Non",0
"D",20,"II","Apogee floraison sans taille","2017","D.II","No","Yes","Bloom",2019-07-05,"cortland",3,7,3,"Oui",3,"Non",2019-07-05,"2019",10,-2015,"3","No",1,0,"Oui",1
"D",20,"II","Apogee floraison sans taille","2017","D.II","No","Yes","Bloom",2019-07-05,"cortland",3,8,3,"Non",1,"Non",2019-07-05,"2019",10,-2015,"3","No",1,0,"Non",0
"D",20,"II","Apogee floraison sans taille","2017","D.II","No","Yes","Bloom",2019-07-05,"cortland",3,9,2,"Non",0,"Non",2019-07-05,"2019",10,-2015,"2","No",1,0,"Non",0
"D",20,"II","Apogee floraison sans taille","2017","D.II","No","Yes","Bloom",2019-07-05,"cortland",3,10,3,"Oui",2,"Non",2019-07-05,"2019",10,-2015,"3","No",1,0,"Oui",1
"D",20,"II","Apogee floraison sans taille","2017","D.II","No","Yes","Bloom",2019-07-05,"cortland",3,11,2,"Oui",0,"Non",2019-07-05,"2019",10,-2015,"2","No",1,0,"Oui",1
"D",20,"II","Apogee floraison sans taille","2017","D.II","No","Yes","Bloom",2019-07-05,"cortland",3,12,3,"Non",3,"Non",2019-07-05,"2019",10,-2015,"3","No",1,0,"Non",0
"D",20,"II","Apogee floraison sans taille","2017","D.II","No","Yes","Bloom",2019-07-05,"cortland",3,13,3,"Non",1,"Non",2019-07-05,"2019",10,-2015,"3","No",1,0,"Non",0
"D",20,"II","Apogee floraison sans taille","2017","D.II","No","Yes","Bloom",2019-07-05,"cortland",3,14,1,"Non",0,"Non",2019-07-05,"2019",10,-2015,"1","No",1,0,"Non",0
"D",20,"II","Apogee floraison sans taille","2017","D.II","No","Yes","Bloom",2019-07-05,"cortland",3,15,3,"Non",4,"Non",2019-07-05,"2019",10,-2015,"3","No",1,0,"Non",0
"D",20,"II","Apogee floraison sans taille","2017","D.II","No","Yes","Bloom",2019-07-05,"cortland",3,16,3,"Non",2,"Non",2019-07-05,"2019",10,-2015,"3","No",1,0,"Non",0
"D",20,"II","Apogee floraison sans taille","2017","D.II","No","Yes","Bloom",2019-07-05,"cortland",3,17,2,"Non",0,"Non",2019-07-05,"2019",10,-2015,"2","No",1,0,"Non",0
"D",20,"II","Apogee floraison sans taille","2017","D.II","No","Yes","Bloom",2019-07-05,"cortland",3,18,1,"Non",0,"Non",2019-07-05,"2019",10,-2015,"1","No",1,0,"Non",0
"D",20,"II","Apogee floraison sans taille","2017","D.II","No","Yes","Bloom",2019-07-05,"cortland",3,19,2,"Non",0,"Non",2019-07-05,"2019",10,-2015,"2","No",1,0,"Non",0
"D",20,"II","Apogee floraison sans taille","2017","D.II","No","Yes","Bloom",2019-07-05,"cortland",3,20,3,"Non",2,"Non",2019-07-05,"2019",10,-2015,"3","No",1,0,"Non",0
"D",20,"II","Apogee floraison sans taille","2017","D.II","No","Yes","Bloom",2019-07-05,"cortland",3,21,1,"Non",0,"Non",2019-07-05,"2019",10,-2015,"1","No",1,0,"Non",0
"D",20,"II","Apogee floraison sans taille","2017","D.II","No","Yes","Bloom",2019-07-05,"cortland",3,22,3,"Non",3,"Non",2019-07-05,"2019",10,-2015,"3","No",1,0,"Non",0
"D",20,"II","Apogee floraison sans taille","2017","D.II","No","Yes","Bloom",2019-07-05,"cortland",3,23,3,"Oui",5,"Non",2019-07-05,"2019",10,-2015,"3","No",1,0,"Oui",1
"E",16,"II","Apogee symptomes avec taille","2011","E.II","Yes","Yes","Symptom",2018-06-22,"Cortland",1,1,2,"non",0,"oui",NA,"2018",11,-2016,"2","Yes",1,1,"Non",0
"E",16,"II","Apogee symptomes avec taille","2011","E.II","Yes","Yes","Symptom",2018-06-22,"Cortland",1,2,1,"non",0,"oui",NA,"2018",11,-2016,"1","Yes",1,1,"Non",0
"E",16,"II","Apogee symptomes avec taille","2011","E.II","Yes","Yes","Symptom",2018-06-22,"Cortland",1,3,2,"non",0,"oui",NA,"2018",11,-2016,"2","Yes",1,1,"Non",0
"E",16,"II","Apogee symptomes avec taille","2011","E.II","Yes","Yes","Symptom",2018-06-22,"Cortland",1,4,2,"Oui",0,"oui",NA,"2018",11,-2016,"2","Yes",1,1,"Oui",1
"E",16,"II","Apogee symptomes avec taille","2011","E.II","Yes","Yes","Symptom",2018-06-22,"Cortland",1,5,1,"non",0,"oui",NA,"2018",11,-2016,"1","Yes",1,1,"Non",0
"E",16,"II","Apogee symptomes avec taille","2011","E.II","Yes","Yes","Symptom",2018-06-22,"Cortland",1,6,1,"non",0,"oui",NA,"2018",11,-2016,"1","Yes",1,1,"Non",0
"E",16,"II","Apogee symptomes avec taille","2011","E.II","Yes","Yes","Symptom",2018-06-22,"Cortland",1,7,2,"non",0,"oui",NA,"2018",11,-2016,"2","Yes",1,1,"Non",0
"E",16,"II","Apogee symptomes avec taille","2011","E.II","Yes","Yes","Symptom",2018-06-22,"Cortland",1,8,4,"Oui",6.5,"mort",NA,"2018",11,-2016,"4","Dead",0,0,"Oui",1
"E",16,"II","Apogee symptomes avec taille","2011","E.II","Yes","Yes","Symptom",2018-06-22,"Cortland",1,9,2,"non",0,"oui",NA,"2018",11,-2016,"2","Yes",1,1,"Non",0
"E",16,"II","Apogee symptomes avec taille","2011","E.II","Yes","Yes","Symptom",2018-06-22,"Cortland",1,10,2,"non",0,"oui",NA,"2018",11,-2016,"2","Yes",1,1,"Non",0
"E",16,"II","Apogee symptomes avec taille","2011","E.II","Yes","Yes","Symptom",2018-06-22,"Cortland",1,11,1,"non",0,"oui",NA,"2018",11,-2016,"1","Yes",1,1,"Non",0
"E",16,"II","Apogee symptomes avec taille","2011","E.II","Yes","Yes","Symptom",2018-06-22,"Cortland",1,12,1,"non",0,"oui",NA,"2018",11,-2016,"1","Yes",1,1,"Non",0
"E",16,"II","Apogee symptomes avec taille","2011","E.II","Yes","Yes","Symptom",2018-06-22,"Cortland",1,13,1,"Oui",0,"oui",NA,"2018",11,-2016,"1","Yes",1,1,"Oui",1
"E",16,"II","Apogee symptomes avec taille","2011","E.II","Yes","Yes","Symptom",2018-06-22,"Cortland",1,14,1,"non",0,"non",NA,"2018",11,-2016,"1","No",1,0,"Non",0
"E",16,"II","Apogee symptomes avec taille","2011","E.II","Yes","Yes","Symptom",2018-06-22,"Cortland",1,15,4,"non",3,"mort",NA,"2018",11,-2016,"4","Dead",0,0,"Non",0
"E",16,"II","Apogee symptomes avec taille","2011","E.II","Yes","Yes","Symptom",2018-06-22,"Cortland",1,16,2,"Oui",0,"non",NA,"2018",11,-2016,"2","No",1,0,"Oui",1
"E",16,"II","Apogee symptomes avec taille","2011","E.II","Yes","Yes","Symptom",2018-06-22,"Cortland",1,17,1,"non",0,"oui",NA,"2018",11,-2016,"1","Yes",1,1,"Non",0
"E",16,"II","Apogee symptomes avec taille","2011","E.II","Yes","Yes","Symptom",2018-06-22,"Cortland",1,18,2,"Oui",0,"oui",NA,"2018",11,-2016,"2","Yes",1,1,"Oui",1
"E",16,"II","Apogee symptomes avec taille","2011","E.II","Yes","Yes","Symptom",2018-06-22,"Cortland",1,19,2,"Oui",0,"non",NA,"2018",11,-2016,"2","No",1,0,"Oui",1
"E",16,"II","Apogee symptomes avec taille","2011","E.II","Yes","Yes","Symptom",2018-06-22,"Cortland",1,20,4,"Oui",3,"mort",NA,"2018",11,-2016,"4","Dead",0,0,"Oui",1
"E",16,"II","Apogee symptomes avec taille","2011","E.II","Yes","Yes","Symptom",2018-06-22,"Cortland",1,21,2,"non",0,"oui",NA,"2018",11,-2016,"2","Yes",1,1,"Non",0
"E",16,"II","Apogee symptomes avec taille","2011","E.II","Yes","Yes","Symptom",2018-06-22,"Cortland",1,22,1,"non",0,"oui",NA,"2018",11,-2016,"1","Yes",1,1,"Non",0
"E",16,"II","Apogee symptomes avec taille","2011","E.II","Yes","Yes","Symptom",2018-06-22,"Cortland",1,23,2,"non",0,"oui",NA,"2018",11,-2016,"2","Yes",1,1,"Non",0
"E",16,"II","Apogee symptomes avec taille","2011","E.II","Yes","Yes","Symptom",2018-06-22,"Cortland",1,24,1,"Oui",0,"oui",NA,"2018",11,-2016,"1","Yes",1,1,"Oui",1
"E",16,"II","Apogee symptomes avec taille","2011","E.II","Yes","Yes","Symptom",2019-07-05,"cortland",1,1,4,"Non",6,"MORT",2019-07-05,"2019",11,-2015,"4","Dead",0,0,"Non",0
"E",16,"II","Apogee symptomes avec taille","2011","E.II","Yes","Yes","Symptom",2019-07-05,"cortland",1,2,4,"Oui",3,"MORT",2019-07-05,"2019",11,-2015,"4","Dead",0,0,"Oui",1
"E",16,"II","Apogee symptomes avec taille","2011","E.II","Yes","Yes","Symptom",2019-07-05,"cortland",1,3,4,"Non",4,"MORT",2019-07-05,"2019",11,-2015,"4","Dead",0,0,"Non",0
"E",16,"II","Apogee symptomes avec taille","2011","E.II","Yes","Yes","Symptom",2019-07-05,"cortland",1,4,4,"Non",6,"MORT",2019-07-05,"2019",11,-2015,"4","Dead",0,0,"Non",0
"E",16,"II","Apogee symptomes avec taille","2011","E.II","Yes","Yes","Symptom",2019-07-05,"cortland",1,5,4,"Oui",8,"MORT",2019-07-05,"2019",11,-2015,"4","Dead",0,0,"Oui",1
"E",16,"II","Apogee symptomes avec taille","2011","E.II","Yes","Yes","Symptom",2019-07-05,"cortland",1,6,4,"Oui",6,"MORT",2019-07-05,"2019",11,-2015,"4","Dead",0,0,"Oui",1
"E",16,"II","Apogee symptomes avec taille","2011","E.II","Yes","Yes","Symptom",2019-07-05,"cortland",1,7,3,"Oui",5,"Non",2019-07-05,"2019",11,-2015,"3","No",1,0,"Oui",1
"E",16,"II","Apogee symptomes avec taille","2011","E.II","Yes","Yes","Symptom",2019-07-05,"cortland",1,8,4,"Oui",5,"MORT",2019-07-05,"2019",11,-2015,"4","Dead",0,0,"Oui",1
"E",16,"II","Apogee symptomes avec taille","2011","E.II","Yes","Yes","Symptom",2019-07-05,"cortland",1,9,4,"Oui",7,"MORT",2019-07-05,"2019",11,-2015,"4","Dead",0,0,"Oui",1
"E",16,"II","Apogee symptomes avec taille","2011","E.II","Yes","Yes","Symptom",2019-07-05,"cortland",1,10,3,"Oui",3,"Non",2019-07-05,"2019",11,-2015,"3","No",1,0,"Oui",1
"E",16,"II","Apogee symptomes avec taille","2011","E.II","Yes","Yes","Symptom",2019-07-05,"cortland",1,11,3,"Oui",3,"Non",2019-07-05,"2019",11,-2015,"3","No",1,0,"Oui",1
"E",16,"II","Apogee symptomes avec taille","2011","E.II","Yes","Yes","Symptom",2019-07-05,"cortland",1,12,3,"Non",5,"Non",2019-07-05,"2019",11,-2015,"3","No",1,0,"Non",0
"E",16,"II","Apogee symptomes avec taille","2011","E.II","Yes","Yes","Symptom",2019-07-05,"cortland",1,13,3,"Non",3,"Non",2019-07-05,"2019",11,-2015,"3","No",1,0,"Non",0
"E",16,"II","Apogee symptomes avec taille","2011","E.II","Yes","Yes","Symptom",2019-07-05,"cortland",1,14,4,"Oui",5,"MORT",2019-07-05,"2019",11,-2015,"4","Dead",0,0,"Oui",1
"E",16,"II","Apogee symptomes avec taille","2011","E.II","Yes","Yes","Symptom",2019-07-05,"cortland",1,15,2,"Non",0,"Non",2019-07-05,"2019",11,-2015,"2","No",1,0,"Non",0
"E",16,"II","Apogee symptomes avec taille","2011","E.II","Yes","Yes","Symptom",2019-07-05,"cortland",1,16,3,"Non",3,"Non",2019-07-05,"2019",11,-2015,"3","No",1,0,"Non",0
"E",16,"II","Apogee symptomes avec taille","2011","E.II","Yes","Yes","Symptom",2019-07-05,"cortland",1,17,3,"Non",2,"Non",2019-07-05,"2019",11,-2015,"3","No",1,0,"Non",0
"E",16,"II","Apogee symptomes avec taille","2011","E.II","Yes","Yes","Symptom",2019-07-05,"cortland",1,18,4,"Non",5,"MORT",2019-07-05,"2019",11,-2015,"4","Dead",0,0,"Non",0
"E",16,"II","Apogee symptomes avec taille","2011","E.II","Yes","Yes","Symptom",2019-07-05,"cortland",1,19,4,"Oui",10,"MORT",2019-07-05,"2019",11,-2015,"4","Dead",0,0,"Oui",1
"E",16,"II","Apogee symptomes avec taille","2011","E.II","Yes","Yes","Symptom",2019-07-05,"cortland",1,20,2,"Oui",0,"Non",2019-07-05,"2019",11,-2015,"2","No",1,0,"Oui",1
"E",16,"II","Apogee symptomes avec taille","2011","E.II","Yes","Yes","Symptom",2019-07-05,"cortland",1,21,3,"Non",3,"Non",2019-07-05,"2019",11,-2015,"3","No",1,0,"Non",0
"E",16,"II","Apogee symptomes avec taille","2011","E.II","Yes","Yes","Symptom",2019-07-05,"cortland",1,22,3,"Non",3,"Non",2019-07-05,"2019",11,-2015,"3","No",1,0,"Non",0
"E",16,"II","Apogee symptomes avec taille","2011","E.II","Yes","Yes","Symptom",2019-07-05,"cortland",1,23,3,"Non",4,"Non",2019-07-05,"2019",11,-2015,"3","No",1,0,"Non",0
"E",16,"II","Apogee symptomes avec taille","2011","E.II","Yes","Yes","Symptom",2019-07-05,"cortland",1,24,3,"Non",2,"Non",2019-07-05,"2019",11,-2015,"3","No",1,0,"Non",0
"E",16,"II","Apogee symptomes avec taille","2011","E.II","Yes","Yes","Symptom",2019-07-05,"cortland",1,25,4,"Oui",7,"MORT",2019-07-05,"2019",11,-2015,"4","Dead",0,0,"Oui",1
"F",22,"II","Apogee symptomes sans taille","2017","F.II","No","Yes","Symptom",2018-06-22,"Cortland",3,1,2,"non",0,"non",NA,"2018",12,-2016,"2","No",1,0,"Non",0
"F",22,"II","Apogee symptomes sans taille","2017","F.II","No","Yes","Symptom",2018-06-22,"Cortland",3,2,2,"non",0,"non",NA,"2018",12,-2016,"2","No",1,0,"Non",0
"F",22,"II","Apogee symptomes sans taille","2017","F.II","No","Yes","Symptom",2018-06-22,"Cortland",3,3,2,"non",0,"non",NA,"2018",12,-2016,"2","No",1,0,"Non",0
"F",22,"II","Apogee symptomes sans taille","2017","F.II","No","Yes","Symptom",2018-06-22,"Cortland",3,4,2,"non",0,"non",NA,"2018",12,-2016,"2","No",1,0,"Non",0
"F",22,"II","Apogee symptomes sans taille","2017","F.II","No","Yes","Symptom",2018-06-22,"Cortland",3,5,2,"non",0,"non",NA,"2018",12,-2016,"2","No",1,0,"Non",0
"F",22,"II","Apogee symptomes sans taille","2017","F.II","No","Yes","Symptom",2018-06-22,"Cortland",3,6,2,"non",0,"non",NA,"2018",12,-2016,"2","No",1,0,"Non",0
"F",22,"II","Apogee symptomes sans taille","2017","F.II","No","Yes","Symptom",2018-06-22,"Cortland",3,7,1,"non",0,"non",NA,"2018",12,-2016,"1","No",1,0,"Non",0
"F",22,"II","Apogee symptomes sans taille","2017","F.II","No","Yes","Symptom",2018-06-22,"Cortland",3,8,2,"non",0,"non",NA,"2018",12,-2016,"2","No",1,0,"Non",0
"F",22,"II","Apogee symptomes sans taille","2017","F.II","No","Yes","Symptom",2018-06-22,"Cortland",3,9,1,"non",0,"non",NA,"2018",12,-2016,"1","No",1,0,"Non",0
"F",22,"II","Apogee symptomes sans taille","2017","F.II","No","Yes","Symptom",2018-06-22,"Cortland",3,10,2,"non",0,"non",NA,"2018",12,-2016,"2","No",1,0,"Non",0
"F",22,"II","Apogee symptomes sans taille","2017","F.II","No","Yes","Symptom",2018-06-22,"Cortland",3,11,2,"non",0,"non",NA,"2018",12,-2016,"2","No",1,0,"Non",0
"F",22,"II","Apogee symptomes sans taille","2017","F.II","No","Yes","Symptom",2018-06-22,"Cortland",3,12,1,"non",0,"non",NA,"2018",12,-2016,"1","No",1,0,"Non",0
"F",22,"II","Apogee symptomes sans taille","2017","F.II","No","Yes","Symptom",2018-06-22,"Cortland",3,13,2,"Oui",0,"non",NA,"2018",12,-2016,"2","No",1,0,"Oui",1
"F",22,"II","Apogee symptomes sans taille","2017","F.II","No","Yes","Symptom",2018-06-22,"Cortland",3,14,2,"non",0,"oui",NA,"2018",12,-2016,"2","Yes",1,1,"Non",0
"F",22,"II","Apogee symptomes sans taille","2017","F.II","No","Yes","Symptom",2018-06-22,"Cortland",3,15,1,"non",0,"non",NA,"2018",12,-2016,"1","No",1,0,"Non",0
"F",22,"II","Apogee symptomes sans taille","2017","F.II","No","Yes","Symptom",2018-06-22,"Cortland",3,16,1,"non",0,"non",NA,"2018",12,-2016,"1","No",1,0,"Non",0
"F",22,"II","Apogee symptomes sans taille","2017","F.II","No","Yes","Symptom",2018-06-22,"Cortland",3,17,1,"non",0,"non",NA,"2018",12,-2016,"1","No",1,0,"Non",0
"F",22,"II","Apogee symptomes sans taille","2017","F.II","No","Yes","Symptom",2018-06-22,"Cortland",3,18,2,"non",0,"oui",NA,"2018",12,-2016,"2","Yes",1,1,"Non",0
"F",22,"II","Apogee symptomes sans taille","2017","F.II","No","Yes","Symptom",2018-06-22,"Cortland",3,19,2,"non",0,"non",NA,"2018",12,-2016,"2","No",1,0,"Non",0
"F",22,"II","Apogee symptomes sans taille","2017","F.II","No","Yes","Symptom",2018-06-22,"Cortland",3,20,1,"non",0,"oui",NA,"2018",12,-2016,"1","Yes",1,1,"Non",0
"F",22,"II","Apogee symptomes sans taille","2017","F.II","No","Yes","Symptom",2018-06-22,"Cortland",3,21,2,"non",0,"non",NA,"2018",12,-2016,"2","No",1,0,"Non",0
"F",22,"II","Apogee symptomes sans taille","2017","F.II","No","Yes","Symptom",2018-06-22,"Cortland",3,22,1,"non",0,"non",NA,"2018",12,-2016,"1","No",1,0,"Non",0
"F",22,"II","Apogee symptomes sans taille","2017","F.II","No","Yes","Symptom",2018-06-22,"Cortland",3,23,1,"non",0,"non",NA,"2018",12,-2016,"1","No",1,0,"Non",0
"F",22,"II","Apogee symptomes sans taille","2017","F.II","No","Yes","Symptom",2019-07-05,"cortland",3,1,3,"Oui",2,"Non",2019-07-05,"2019",12,-2015,"3","No",1,0,"Oui",1
"F",22,"II","Apogee symptomes sans taille","2017","F.II","No","Yes","Symptom",2019-07-05,"cortland",3,2,3,"Non",2,"Non",2019-07-05,"2019",12,-2015,"3","No",1,0,"Non",0
"F",22,"II","Apogee symptomes sans taille","2017","F.II","No","Yes","Symptom",2019-07-05,"cortland",3,3,2,"Non",0,"Non",2019-07-05,"2019",12,-2015,"2","No",1,0,"Non",0
"F",22,"II","Apogee symptomes sans taille","2017","F.II","No","Yes","Symptom",2019-07-05,"cortland",3,4,3,"Non",2,"Non",2019-07-05,"2019",12,-2015,"3","No",1,0,"Non",0
"F",22,"II","Apogee symptomes sans taille","2017","F.II","No","Yes","Symptom",2019-07-05,"cortland",3,5,2,"Non",0,"Non",2019-07-05,"2019",12,-2015,"2","No",1,0,"Non",0
"F",22,"II","Apogee symptomes sans taille","2017","F.II","No","Yes","Symptom",2019-07-05,"cortland",3,6,2,"Oui",0,"Non",2019-07-05,"2019",12,-2015,"2","No",1,0,"Oui",1
"F",22,"II","Apogee symptomes sans taille","2017","F.II","No","Yes","Symptom",2019-07-05,"cortland",3,7,2,"Oui",0,"Non",2019-07-05,"2019",12,-2015,"2","No",1,0,"Oui",1
"F",22,"II","Apogee symptomes sans taille","2017","F.II","No","Yes","Symptom",2019-07-05,"cortland",3,8,2,"Non",0,"Non",2019-07-05,"2019",12,-2015,"2","No",1,0,"Non",0
"F",22,"II","Apogee symptomes sans taille","2017","F.II","No","Yes","Symptom",2019-07-05,"cortland",3,9,2,"Oui",0,"Non",2019-07-05,"2019",12,-2015,"2","No",1,0,"Oui",1
"F",22,"II","Apogee symptomes sans taille","2017","F.II","No","Yes","Symptom",2019-07-05,"cortland",3,10,2,"Non",0,"Non",2019-07-05,"2019",12,-2015,"2","No",1,0,"Non",0
"F",22,"II","Apogee symptomes sans taille","2017","F.II","No","Yes","Symptom",2019-07-05,"cortland",3,11,1,"Non",0,"Non",2019-07-05,"2019",12,-2015,"1","No",1,0,"Non",0
"F",22,"II","Apogee symptomes sans taille","2017","F.II","No","Yes","Symptom",2019-07-05,"cortland",3,12,3,"Non",2,"Non",2019-07-05,"2019",12,-2015,"3","No",1,0,"Non",0
